0,1,2,3,4,5,6,7,8,9,10,11,uuid
0.68261504,0.6461076,0.63841045,0.65438426,0.65872437,0.68017185,0.729909,0.7673411,0.7773485,0.7734049,0.7729579,0.77279013,33c54e2c-7259-44c8-b724-de83c94d56e0
0.71224356,0.7060268,0.6933549,0.72503644,0.764759,0.74895376,0.75710905,0.7603223,0.7968502,0.7828521,0.75149983,0.7205292,3a0bb393-d38b-4f59-b86b-a853069ee6c3
0.47554523,0.5631617,0.6646399,0.6369713,0.6173691,0.58016825,0.57036006,0.5796681,0.50344646,0.46357882,0.46518514,0.44731063,533c714f-2979-46e3-acac-aa4bdf1d4752
0.6653913,0.7336156,0.83059394,0.8922805,0.7678795,0.68675977,0.7205906,0.7319207,0.76253676,0.7703256,0.7698454,0.6835272,447300b2-ebf9-4a17-92f4-793022981104
0.43136773,0.43904853,0.4321188,0.4439367,0.44103608,0.39818072,0.4203291,0.4708216,0.48799047,0.49567372,0.462205,0.45520365,02670e9d-320e-4d76-9b61-fbb0480d617f
0.49598792,0.53868246,0.5770509,0.5951669,0.590699,0.61787707,0.6145184,0.6185417,0.58598137,0.54016703,0.53015566,0.5161092,e858965a-dbe3-4f81-b4bf-8220fa5ce910
0.40104082,0.40547734,0.44555962,0.44418716,0.38463432,0.43198624,0.4364246,0.418763,0.4146614,0.41398743,0.41133833,0.37904295,be7e2471-f9e2-4a06-895d-b8a3c9824ae7
0.53081197,0.5690223,0.6609898,0.7045438,0.65435165,0.6049731,0.59156275,0.61185145,0.6189322,0.5728535,0.5281833,0.5185232,fea5a2b6-9a89-4849-bb0c-ceb1670d8099
0.07707994,0.073959574,0.060819376,0.046846557,0.03912709,0.040010806,0.055633824,0.05979409,0.046665493,0.043787178,0.047027428,0.057997487,fb5aa9d8-5242-42f1-812c-778420a826e9
0.31499007,0.33790022,0.34871683,0.35066056,0.35633013,0.34896868,0.3691436,0.37047333,0.3612538,0.3294418,0.29199874,0.28459877,c16e2ac8-5a50-4f9d-a205-8d94c38dadfd
0.38374978,0.4151357,0.4423255,0.4706062,0.5170066,0.563456,0.56995285,0.52236634,0.46076447,0.40747464,0.3762716,0.36925587,c48e1cac-3e37-4f5f-ac8e-efe1c3c66505
0.5816817,0.5893931,0.5220402,0.53928816,0.5660121,0.5669921,0.5751681,0.5760594,0.5964206,0.61625195,0.5585557,0.5740924,f8b8a2fe-2357-4825-82d5-c38f6cccb5c5
0.55935055,0.59915143,0.56183904,0.5649586,0.55282676,0.5833278,0.5389709,0.5050395,0.556565,0.5478401,0.6072163,0.60765827,2dd6f3b3-1032-4c79-9002-650d7819677a
0.49996418,0.4966019,0.4828164,0.43717194,0.43359238,0.4645912,0.537022,0.5670192,0.5348212,0.49008828,0.4544065,0.46669686,6495f228-ca6e-4628-91f5-ca809ca6e8c5
0.76227623,0.7180484,0.6367522,0.5962389,0.5812379,0.5022267,0.6112611,0.69256395,0.754736,0.79218525,0.6731082,0.6821817,22f5edca-9707-418d-bf0b-b30f1dcacd73
0.49613288,0.46737581,0.43958032,0.45405635,0.5793007,0.6102381,0.5507204,0.54790235,0.5718966,0.609341,0.56265515,0.5176414,26c7b7d0-fb84-4431-bf19-5d6895b7b8cc
0.4770176,0.5061392,0.4983599,0.5285189,0.52871215,0.5791643,0.55875427,0.57087153,0.6360069,0.6590515,0.5983272,0.48926905,14e3810f-1535-4a17-8f73-514d69211cc7
0.7771668,0.7124324,0.69515455,0.7188892,0.7465611,0.72015023,0.6769246,0.6925105,0.7036173,0.7107776,0.70568764,0.77376294,1740f0c3-1aa6-4970-a2e4-d3ab94bf81da
0.41851398,0.47644743,0.49315092,0.4674304,0.43798336,0.38370857,0.35700038,0.36290672,0.36519003,0.38458326,0.39568877,0.3886137,3ad6c45e-d2f8-4c69-b882-f49f5bf17942
0.56569767,0.55984116,0.54728013,0.54490596,0.5697814,0.5887346,0.6112382,0.64851063,0.654478,0.6653261,0.6552085,0.6016371,d4493193-a420-440e-8809-624171d1e8bb
0.25477192,0.27080545,0.2904736,0.3108677,0.32429057,0.3445697,0.37039167,0.38848904,0.369598,0.32514185,0.26578644,0.24460045,e0d783d0-9b79-4f80-b380-0945b31c6fc6
0.33755878,0.3167294,0.30504665,0.3133607,0.29749858,0.27873087,0.28965864,0.30974138,0.32910573,0.33691305,0.3277703,0.3264371,60c8c957-2008-4967-a674-40b19bf5acc4
0.2446986,0.2636878,0.2690247,0.2799073,0.25839368,0.28086364,0.27716404,0.24418251,0.22382846,0.20669556,0.20287663,0.21036795,5a9eb1fc-1dd2-4602-9269-e93b7e6f2696
0.5344088,0.55439216,0.59574497,0.5885807,0.567519,0.5901011,0.5823066,0.615304,0.65735257,0.66740125,0.6214569,0.5829486,1c76b53b-0ab6-4607-8cef-d37245057a34
0.626274,0.69291586,0.7180458,0.6811859,0.6416931,0.5918067,0.587586,0.6778535,0.71825165,0.75016904,0.75542676,0.68577546,ed6d1bc7-c645-4b60-a5cf-254b7119b9d6
0.54650104,0.64962596,0.55866474,0.47752535,0.44766396,0.44549942,0.49351442,0.5046471,0.49724755,0.5958651,0.5788248,0.52392405,b5362f96-09ab-4729-b1b8-fb265e7545da
0.64157075,0.6187682,0.5265471,0.57411385,0.66477776,0.65754074,0.6459323,0.54664004,0.5374673,0.5131378,0.5384188,0.6321042,b05548da-c342-4715-bd18-32df8ec5a08f
0.6209207,0.6144754,0.652258,0.69490856,0.71531004,0.65491974,0.582551,0.55466163,0.5268935,0.53384006,0.5849538,0.6150595,3ba432fc-0a65-4244-aea0-66f86c5fc78a
0.7576389,0.7563953,0.7676017,0.7683676,0.7304479,0.73159784,0.7582479,0.803615,0.82821006,0.814806,0.7641771,0.7528162,3cde81df-feea-46cd-bcce-f99d809bb067
0.8592427,0.85532874,0.7986199,0.72998816,0.68342495,0.6751085,0.68963003,0.71331596,0.75436926,0.8180133,0.82798415,0.84782785,6c65b2e0-cf4f-4362-bc2a-13971fe92911
0.4850749,0.5354936,0.52876455,0.6139231,0.5991471,0.60953534,0.65479165,0.6477368,0.5866712,0.49088666,0.4451562,0.47041318,ca5da760-5d21-45a5-ac63-edaee0f30499
0.64386797,0.735188,0.7385935,0.6687669,0.6551415,0.66112596,0.69688916,0.7363733,0.74874777,0.70548165,0.6521944,0.6426513,3bab65cf-b389-487a-a028-d2e0d8c2a10e
0.106824644,0.118612505,0.12874062,0.12574062,0.1278648,0.127695,0.13188429,0.14323157,0.13739654,0.12632321,0.11410196,0.1036495,089b9967-bb90-4667-ae29-37ed2b5d150e
0.007204823,0.0058077667,0.0052623753,0.0050600814,0.005195329,0.0056805005,0.0070202616,0.014642491,0.2687409,1.0,0.26738316,0.014788503,d2d2895b-e072-4fa4-a7eb-16bd21587b6a
0.007204823,0.0058077667,0.0052623753,0.0050600814,0.005195329,0.0056805005,0.0070202616,0.014642491,0.2687409,1.0,0.26738316,0.014788503,349e369f-609b-4a1a-a249-6cdba0fccb05
0.36612055,0.39708024,0.4249133,0.45943058,0.5013314,0.5199776,0.51653016,0.51813024,0.4855261,0.42095804,0.3729657,0.35765982,67bb60e8-f746-412c-aa12-5e3cf69b7ced
0.007204823,0.0058077667,0.0052623753,0.0050600814,0.005195329,0.0056805005,0.0070202616,0.014642491,0.2687409,1.0,0.26738316,0.014788503,685acfb4-0751-45f1-92b6-4277a7df8c8f
0.68115896,0.69613373,0.72674847,0.7759414,0.78098613,0.7451651,0.7851013,0.8318993,0.7996085,0.7160995,0.64063257,0.6456194,1bda52a1-e213-4b40-8a31-0660c4e11d93
0.69869244,0.692748,0.6506007,0.66485417,0.6746121,0.70102733,0.73777604,0.75224245,0.7360783,0.7067841,0.6972699,0.6967888,28ee48f5-94fc-468f-8ecf-5882d23a45bd
0.53096,0.56320363,0.56960535,0.610927,0.6212905,0.6399862,0.5863629,0.64910316,0.624098,0.50219256,0.44900897,0.4746226,508cef00-715a-4fa0-bdcf-e415ddd40aa0
0.63208646,0.59791815,0.6086674,0.6915399,0.8430109,0.8804772,0.78849417,0.8003306,0.72926635,0.658362,0.6046075,0.6780647,790546da-22d9-4e7f-a421-ba7a7e8a053c
0.6823309,0.6643149,0.6853321,0.62561655,0.61983275,0.6863263,0.74696994,0.79157907,0.7334545,0.67784905,0.6448711,0.7191674,cb784ecf-d229-4a5d-89be-671e88887948
0.7362003,0.6640862,0.6307755,0.66391754,0.6873279,0.6925402,0.68085283,0.6768803,0.71204644,0.7695632,0.796293,0.78584033,f7db9d25-b2c8-4640-a924-5e688bf1709e
0.53912807,0.58026856,0.6153229,0.6394487,0.6366113,0.6104742,0.6071705,0.6035117,0.62837017,0.6105347,0.54980195,0.5260244,3d000b57-81a9-4a43-b8ba-16fe67aa9733
0.35650098,0.4367134,0.49190512,0.61847955,0.6386802,0.58087707,0.48661202,0.42312267,0.37714022,0.38739154,0.41363946,0.3751811,b81f14ea-f5c2-45ce-bb0a-919b298d151b
0.4872542,0.5104139,0.516069,0.5270099,0.48730594,0.49540856,0.53920966,0.54196686,0.55674165,0.5354743,0.5128732,0.48675612,0220cdb3-e9be-4119-bcc7-a7bea2829bea
0.6585485,0.65230805,0.7076863,0.729459,0.67653984,0.6522534,0.7303078,0.6677886,0.65509146,0.7394423,0.67144334,0.64219624,12c68f40-2dc2-404c-bf78-1b8843563cfc
0.6471117,0.6287205,0.61877066,0.6129716,0.62929535,0.63778216,0.6355905,0.6657681,0.7088208,0.7439985,0.7464111,0.73335624,d81e3d4b-2e35-43e1-b88a-767b0e999f08
0.74351436,0.70625156,0.7562085,0.6739683,0.71776265,0.76020384,0.76921314,0.8179882,0.81957704,0.7560643,0.70230556,0.73073727,bef8f4ac-d998-491a-b5dd-4964cc4a7e38
0.39751965,0.42339072,0.4444174,0.4604433,0.4218097,0.40023693,0.39933103,0.39840204,0.40723866,0.41680267,0.38843894,0.40423813,5eae6d3e-b1dd-4063-87ca-991bb671725b
0.007204823,0.0058077667,0.0052623753,0.0050600814,0.005195329,0.0056805005,0.0070202616,0.014642491,0.2687409,1.0,0.26738316,0.014788503,d5ce1dbf-1125-4ee3-a125-786c1df9834f
0.5882748,0.6294162,0.63891053,0.6169078,0.644012,0.6366221,0.6390804,0.7072542,0.71202415,0.6808991,0.61378515,0.5737745,ceb83d73-72bb-4eeb-b2e9-a98682ca4cc9
0.6517134,0.69961756,0.74592346,0.76386815,0.72584075,0.68598086,0.6437131,0.6075783,0.62723815,0.7147697,0.76546776,0.7041174,dd00dc3c-bfa2-4def-918d-720bb0033c71
0.19449992,0.22395875,0.2678286,0.25469777,0.22391655,0.14695708,0.15041298,0.15229262,0.16749066,0.1480428,0.11394749,0.12226137,7c2d00da-c084-49c5-a47a-868499ee203a
0.23038578,0.25530845,0.26554322,0.27102476,0.3144319,0.37944445,0.42155528,0.3963654,0.34338588,0.2718235,0.24501833,0.23064117,2700f81a-fc0e-486c-a72d-a818be1902f1
0.4086752,0.42520624,0.467856,0.502357,0.54329723,0.59786505,0.6429596,0.67369604,0.60173965,0.5041632,0.4166603,0.3887904,c0c6443b-b7f1-4548-9780-effcca481354
0.81764627,0.7523133,0.7159284,0.708948,0.70886433,0.74533325,0.80910635,0.8047944,0.72518283,0.7036256,0.7950335,0.8351043,61230398-c172-4a6b-aa21-91d7312f2ae2
0.30517805,0.29626474,0.3023643,0.37177557,0.4399807,0.43603125,0.40395728,0.39078152,0.42113033,0.39917278,0.3537646,0.31762397,0c2d3d21-aa79-4192-bc58-037954cc3920
0.77154034,0.6718525,0.55151725,0.5281503,0.5861425,0.6323913,0.5978818,0.6088859,0.66893065,0.7594376,0.8231014,0.8437881,eed6e991-b54f-459f-9c52-54a86af65a7f
0.5048105,0.49855876,0.5128612,0.48598942,0.46070582,0.48573148,0.51851064,0.583148,0.5934559,0.5439272,0.49616998,0.47164226,14604ac3-6094-47b6-a112-fd0db1c2c56d
0.772394,0.8325755,0.8491936,0.78459215,0.76508325,0.8038626,0.8380487,0.89970183,0.8124053,0.6778325,0.6511734,0.6884011,b00a75a0-07f5-4beb-8459-c7d4e80c08bf
0.49426582,0.48341563,0.48807475,0.5057963,0.5237104,0.5404161,0.5805652,0.5646664,0.54235524,0.5433341,0.54513717,0.5416511,4abe992f-c80e-4d9d-be15-0c5cbfc29ed3
0.83590764,0.8194967,0.81093043,0.7973794,0.79162353,0.83424103,0.84155834,0.846782,0.86177105,0.8611563,0.85073805,0.8286634,54ad728d-faa4-4f69-bf34-ea061843c608
0.14671674,0.15666994,0.15797749,0.1621025,0.17780755,0.19602361,0.18608437,0.1614829,0.14993468,0.15248433,0.15662317,0.14997622,74003caa-235f-4bfd-87ba-57ecf51ca20c
0.22720131,0.23141383,0.21599258,0.20766795,0.20852074,0.20376182,0.2076301,0.21058495,0.21116987,0.21561405,0.22091915,0.22389966,ffc7a780-2742-42a2-a18c-f9c1b8549e02
0.36347428,0.3652309,0.34635445,0.3069176,0.3430788,0.3812222,0.3640074,0.37440732,0.39930043,0.41303524,0.42102978,0.3974872,8b6b66aa-d196-4fe6-b41d-82cc547ff2af
0.38959303,0.41782677,0.44696823,0.47186777,0.50530684,0.5346632,0.5386334,0.5467123,0.49299783,0.43056238,0.37206224,0.35787666,4a7e08f5-d1f7-409f-9034-5a2ac1c6384b
0.5358824,0.48149753,0.47077042,0.57628286,0.6102908,0.65862954,0.5572185,0.49904308,0.53007805,0.52320975,0.46296793,0.43951017,079aa2e3-ec17-42a0-9c75-65af4921d040
0.5626375,0.5872955,0.5984871,0.6038985,0.58321184,0.57263243,0.57691556,0.63790363,0.6825516,0.6208728,0.57433015,0.52710384,2cbdb7c4-fb02-4507-90d7-43c56fdbd4da
0.70614976,0.77093756,0.7783864,0.7480404,0.76719546,0.7887468,0.7983629,0.7874504,0.7949609,0.800263,0.7454883,0.7017599,53365d06-ba07-4830-b264-3f180d2b4261
0.694956,0.7033496,0.66152596,0.6312638,0.63814557,0.66001624,0.7017901,0.7172543,0.69435525,0.63908166,0.62092227,0.6409429,c622452c-62ce-4bcd-ab3b-5510175ca800
0.3207222,0.35155937,0.37585834,0.38363302,0.40333125,0.4247088,0.4319713,0.41789982,0.3843661,0.33599114,0.29839158,0.2973066,be534c11-94e1-46ee-9193-a585a7791ae4
0.31214815,0.31192482,0.31906873,0.33606002,0.35898367,0.3816074,0.39097357,0.41954383,0.4225766,0.35877895,0.29641396,0.29118663,49908ef3-dfed-4ba7-82f8-46726cd7a725
0.50947267,0.50040084,0.51963246,0.5794762,0.6575183,0.6882468,0.6503648,0.59726614,0.539226,0.5049963,0.52554405,0.5221483,c63a9bf1-9f97-49f5-b92c-f966b3e104c9
0.5177407,0.6797501,0.54565424,0.4308771,0.50839984,0.5118172,0.92464703,0.85740125,0.6966196,0.5306661,0.4778288,0.42364094,bac46e14-2c41-46f0-9676-00d0b4902e88
0.13143726,0.15194699,0.18042205,0.19163252,0.18254274,0.1769374,0.17687204,0.15928036,0.14822136,0.15232775,0.15230954,0.13487692,7b4f56ee-0f9f-42bd-8844-d238834bc1ec
0.023548996,0.025630161,0.03087625,0.027411355,0.024239711,0.024536317,0.025374653,0.02117885,0.02131856,0.022808267,0.022986842,0.024678083,067a3b6e-c95a-44bf-a084-e421182dcd87
0.58461225,0.5624014,0.5551309,0.57644695,0.5410689,0.5393899,0.5574205,0.64293265,0.6450745,0.60525006,0.5846597,0.5573762,bdac948e-39dc-4ff6-96a5-3ac04c2ea781
0.5645821,0.54092383,0.5266985,0.49397215,0.469174,0.49093655,0.5234707,0.58408177,0.5867688,0.54000527,0.514162,0.54488695,846afc2c-4b65-4007-b4e8-9a6969d2a88f
0.7926836,0.66980416,0.5847636,0.5333402,0.48577973,0.45178416,0.43428737,0.40934625,0.44488317,0.4807691,0.54207444,0.6916302,dd6d0143-751a-486d-8df6-9db89815c583
0.20635425,0.217176,0.22467282,0.23094986,0.23746537,0.23640612,0.25203517,0.2793471,0.2786788,0.23950619,0.20192271,0.1873269,61063bdf-9604-440b-ba64-f8a9eec88aad
0.32950997,0.32571137,0.36523733,0.40845793,0.42244416,0.41012725,0.4316058,0.4595291,0.42882764,0.3584638,0.34122857,0.33326223,38fe5ce5-9e21-4aaa-985d-665f651fb177
0.50110954,0.5262376,0.5436873,0.5357071,0.5815983,0.5631233,0.4989578,0.4496868,0.469189,0.47148216,0.48194352,0.45995355,d729917c-992b-49c1-a781-508e7cb487dd
0.59527576,0.6230272,0.6150762,0.5784767,0.5647804,0.5551887,0.54472023,0.5589609,0.60968214,0.6599879,0.60595316,0.5741538,17033e31-41ae-454c-bcce-0eb1acb8077b
0.47891894,0.47650543,0.46777296,0.4511425,0.44460914,0.45519105,0.45644608,0.46389252,0.48088574,0.49597228,0.46418262,0.45829955,0986ed61-88ee-4cb7-977b-1f6620c47141
0.3525505,0.37633502,0.38812137,0.37869263,0.3750186,0.3847336,0.3922763,0.3939572,0.38761276,0.3448783,0.33963653,0.33504027,34358175-6ccc-45d4-9f94-0bf229f22af7
0.76388526,0.7919642,0.676356,0.6407369,0.5734534,0.59563375,0.6592973,0.69319016,0.792276,0.68369776,0.5481714,0.5944238,3a755001-0a0d-4a64-855b-3372ed1afc8f
0.6543708,0.69563836,0.708313,0.7000075,0.6531701,0.59230185,0.6305042,0.62674403,0.74154705,0.695911,0.56907064,0.5691627,27ad3e65-250d-4159-b9e7-b1ff5eb4324a
0.14027157,0.15814531,0.16373336,0.17233625,0.18218863,0.18337926,0.17690995,0.17783692,0.17513591,0.14300102,0.117759705,0.11960244,9f0c7ea0-5caa-4953-bbff-8f174bef2141
0.515701,0.58632827,0.5977257,0.6533444,0.6467065,0.64112484,0.5581036,0.5060505,0.48435605,0.43532345,0.5031424,0.523627,05c8c4aa-6ed7-41e9-a739-88ed620badb6
0.040146157,0.047334198,0.050179627,0.04569723,0.0474289,0.047706,0.043810695,0.04344339,0.040614083,0.035688415,0.03609955,0.037843127,fcf49709-0930-4cbb-9723-b21083bdfc49
0.6804368,0.6792163,0.7662704,0.7663733,0.72805196,0.71382105,0.7357788,0.7442086,0.73236316,0.74780965,0.7486532,0.6934314,18433bd1-9a2d-4dc2-a89d-834d16702c72
0.5264639,0.53350276,0.5729649,0.5977509,0.6128639,0.63778704,0.70903206,0.7733263,0.71333665,0.56098455,0.4467974,0.45707592,ad43ac24-10c2-4cc9-85b3-65d9188847f5
0.39730325,0.39572257,0.39875785,0.40634507,0.41582143,0.435244,0.46086815,0.4662113,0.4622853,0.44285372,0.39776364,0.384751,58594df5-3c38-449d-b54a-58c49733408f
0.6968677,0.72611576,0.6881032,0.64282495,0.6004644,0.6983459,0.7730397,0.77486014,0.7328615,0.66916436,0.6737463,0.6555546,6ffbb7ad-7323-444e-ab45-8f50f3c090f6
0.44132406,0.4481141,0.49341652,0.5446678,0.5995201,0.628796,0.6576161,0.6777097,0.62970597,0.5454465,0.4885158,0.4437547,be2965f9-405d-444a-b8e4-296deed289cc
0.27256885,0.27637017,0.28465593,0.3057536,0.3355554,0.36615646,0.38567308,0.38245982,0.36533254,0.31178162,0.24361515,0.23331235,1e8da681-ea30-4d19-b807-5f99b3782df8
0.07411107,0.08301369,0.0846581,0.0903632,0.11039229,0.124552734,0.119917974,0.11522223,0.10919207,0.08647066,0.0771153,0.07243724,55b80137-b4af-4a20-9fa2-6d7ae01c2ba4
0.61132014,0.59494966,0.622062,0.6882718,0.6556268,0.6215449,0.64878917,0.70682865,0.73214895,0.6884381,0.6368287,0.62192506,bfb6a9ee-ddd8-4911-bef5-22c25d0911d1
0.78107613,0.6259489,0.5488491,0.55955786,0.58960253,0.6371907,0.69650054,0.72013444,0.73226506,0.6595666,0.6783721,0.91121185,1ce2c50b-75d7-4bdd-85e0-51ded836dce7
0.39789966,0.40523925,0.43673876,0.4686932,0.5105035,0.5323293,0.53453344,0.5311005,0.4929869,0.40745628,0.37817112,0.39007443,8b6ac7a6-5b97-40b6-a366-604991ead1b3
0.63624334,0.6525469,0.6449325,0.6645437,0.67932445,0.7002922,0.7257596,0.7163057,0.72913027,0.70095515,0.65944314,0.6403039,42c351eb-49cd-4008-a376-0909c09ea95f
0.38319016,0.40466356,0.39538246,0.37180963,0.36014444,0.35443947,0.34856698,0.36939883,0.3971988,0.38914704,0.37172532,0.36964113,e921d5a8-274f-424b-9489-84c320ac7908
0.09583729,0.09564939,0.09377141,0.098687895,0.111466266,0.124841586,0.11995865,0.11677602,0.113735124,0.10045224,0.088857196,0.087305024,7909711f-881b-49d6-9131-f9c9ffeea07b
0.63257706,0.5651697,0.57331306,0.5679967,0.5405613,0.5446377,0.52252704,0.56268156,0.6050677,0.57520044,0.60003185,0.67062193,636a052e-840a-4a79-bb29-7494095cd696
0.54927367,0.5495873,0.55107164,0.5197553,0.52126133,0.5566424,0.6053735,0.62475944,0.64408255,0.62450534,0.5728104,0.5671994,a8a1f766-2b75-4309-a2b6-74d291e080da
0.5434556,0.5218853,0.5280128,0.56112975,0.5867654,0.62587625,0.63494486,0.6615808,0.6710666,0.65460944,0.6097344,0.5669357,a9526d0a-0677-4cdc-acd0-7e3a51dee5e1
0.49898764,0.52230555,0.52438784,0.50748473,0.48653018,0.48114952,0.47969714,0.48273632,0.4999355,0.5072324,0.5120157,0.5119327,e086fccf-913c-47b5-a4cd-9916be7fd068
0.5132386,0.49160323,0.53290033,0.51076066,0.4768389,0.5410566,0.60653806,0.6331432,0.60804355,0.62267023,0.56657046,0.51856256,19e29d58-f8e7-4aa3-a606-e7d6dab4ce18
0.51646405,0.54890394,0.5762699,0.60941046,0.6543966,0.70254093,0.72682583,0.7130192,0.62541294,0.51686317,0.46667102,0.48092404,42a3782f-6231-47a0-bd0b-62e542d8a9e3
0.084920436,0.09492782,0.10463876,0.10818114,0.1210566,0.120760284,0.11665236,0.11503928,0.113554284,0.09586251,0.08465934,0.08435084,e7b73520-acda-464d-98de-80ef992439ec
0.7339813,0.77725613,0.8040145,0.7545346,0.7225121,0.7601048,0.8093699,0.84563214,0.76250964,0.665895,0.6419214,0.6916368,a729f8ed-29f8-4454-96d0-02f4fa5912d4
0.78192097,0.8374333,0.8494807,0.8245346,0.8221577,0.8020948,0.77032167,0.77340466,0.7643829,0.7456367,0.74013436,0.75655496,f8e2e9a1-0edf-4375-8abe-07cc1f637182
0.637878,0.64351416,0.64959365,0.6550976,0.6762902,0.65325785,0.6681429,0.6715192,0.6470523,0.6184388,0.5862241,0.62470245,edf678b8-fdb4-420b-9a0d-c0520a438bec
0.27369577,0.23474124,0.2801916,0.29321593,0.33565807,0.39213988,0.38581565,0.3928059,0.29955894,0.25204986,0.28302163,0.24970378,655c9bab-a7ba-494c-86cd-98fcc6a0946d
0.72060263,0.7087799,0.7000417,0.6955927,0.7023753,0.7479537,0.81366557,0.8232257,0.79195994,0.7736307,0.7840594,0.76798826,fe9b0a2b-83c2-45b4-982a-b45fc980c7a2
0.6591089,0.6480052,0.68422824,0.7161788,0.66650397,0.5776777,0.6013323,0.68863565,0.829139,0.7873567,0.70801914,0.70462996,e17f1c05-b976-4c41-afdd-80024ec58685
0.1024338,0.10934319,0.13100387,0.16102223,0.1771945,0.1592466,0.15122901,0.12809071,0.11187237,0.097924754,0.09439252,0.09965224,4f465113-f388-4d08-8a9e-ace9382ff346
0.5695213,0.61320025,0.6329136,0.6893131,0.7648357,0.8088424,0.79319155,0.7924511,0.76940805,0.6759237,0.6307531,0.60786366,801d8706-8b00-44a0-b25d-41c894a4c5b5
0.6133854,0.6213199,0.60701656,0.68266267,0.6318597,0.57010645,0.54600537,0.59745747,0.6040526,0.67069113,0.70961154,0.58960956,9585bcf8-fb58-41ab-97d0-42d6f48222a2
0.58750564,0.6116113,0.6085431,0.6087901,0.6928788,0.6859531,0.66398585,0.6494954,0.6131664,0.6395148,0.6421624,0.6354963,bbc756d2-a918-421e-b552-5aa6b52f5200
0.30581915,0.32718757,0.33862633,0.3505782,0.38330737,0.36865517,0.36261225,0.3303032,0.2985251,0.26424456,0.2683539,0.28956193,bcf90505-b6fe-4d5b-a51d-e284cdfead46
0.5147572,0.5194011,0.4731228,0.4803294,0.4815043,0.55038565,0.635474,0.6155405,0.6064647,0.558889,0.50307214,0.5113141,786ccb15-ae10-48c4-a21b-b7982f8d7cf5
0.5741201,0.6171558,0.654512,0.7116163,0.7453424,0.73220986,0.7479671,0.707615,0.65858024,0.63165945,0.5939138,0.58228874,a59d0b75-4dce-4654-8fff-563b1ba14dbe
0.6492522,0.62838924,0.6050307,0.6532273,0.7619021,0.7121721,0.64386284,0.6451394,0.651857,0.65605944,0.62118924,0.61635476,41c06799-8691-45d7-9fb4-e07afd61371b
0.007204823,0.0058077667,0.0052623753,0.0050600814,0.005195329,0.0056805005,0.0070202616,0.014642491,0.2687409,1.0,0.26738316,0.014788503,c9275ab1-cdb0-424c-ac43-b10e344f7975
0.62424654,0.6687942,0.68449634,0.6741575,0.67697567,0.6711651,0.65462226,0.6336594,0.6085359,0.55874777,0.53445804,0.563923,012982a8-9d28-4ce6-bec7-d80d324f3718
0.73050356,0.70269024,0.7106892,0.7641104,0.77603185,0.7735273,0.7869662,0.7905915,0.78273994,0.7628474,0.7583527,0.76051384,a195a7c1-30a1-4e35-9b9a-2eefb43e3d00
0.6098812,0.6751352,0.6828612,0.65072554,0.6826556,0.7105027,0.7178634,0.7903173,0.7722587,0.6645177,0.6020596,0.5781266,4fa21aed-d9cd-464a-9d21-25f773c860cf
0.7442121,0.7852462,0.7553755,0.7402777,0.73928154,0.7650324,0.739025,0.6961678,0.69514906,0.7286422,0.7242161,0.7292752,41474f44-a6ae-45ef-a200-84f91fb3e66e
0.073757425,0.07086225,0.077928446,0.08913718,0.100707136,0.10615264,0.109714665,0.11258503,0.10260734,0.091486715,0.0853029,0.07947973,b9c7293a-06ec-4768-bd2e-df06df177f04
0.67927116,0.7538378,0.7725558,0.6747902,0.6261353,0.648731,0.72237337,0.76032203,0.7108692,0.6776614,0.6545283,0.62448126,83bdb7dc-ceaa-4b5d-b96d-7ea624caf78a
0.38694423,0.40981108,0.4455403,0.4638289,0.4822906,0.51491797,0.5314513,0.5246509,0.47619227,0.40160242,0.36012664,0.36580515,a05a562f-03df-4212-82ea-e63aee109460
0.43138963,0.4721086,0.5293767,0.52575004,0.5045109,0.4886196,0.5031497,0.48048756,0.4553392,0.43678617,0.4316672,0.42903334,d204e76e-6e21-45fb-8dca-56e5c514c4b9
0.46004298,0.4719666,0.478664,0.5017555,0.45580304,0.5066624,0.47352755,0.57574856,0.42802766,0.3987112,0.6016044,0.5022138,dc757b48-673a-48cb-8d36-2330f6f9e469
0.5651962,0.5897995,0.6721286,0.6616776,0.68732506,0.80787665,0.89208484,0.9019913,0.843909,0.794148,0.7766923,0.6667778,272cecbe-f73d-4263-8ef9-8391877dfacc
0.45455644,0.4532426,0.4872822,0.50358844,0.5202431,0.49968645,0.45384085,0.43899724,0.45504782,0.4836848,0.4762007,0.4715657,eaeb7397-babe-4a71-9022-c04fe4034b82
0.007204823,0.0058077667,0.0052623753,0.0050600814,0.005195329,0.0056805005,0.0070202616,0.014642491,0.2687409,1.0,0.26738316,0.014788503,ac221efa-6e36-4756-a088-8c04d3eff0b9
0.57194376,0.54588425,0.51794636,0.46684313,0.45380002,0.51446974,0.50192875,0.5088234,0.5662938,0.54594713,0.5098337,0.5406277,ec08dcbf-17d6-432d-99f4-c21b46f1e46e
0.29187927,0.32023954,0.34304184,0.3957866,0.4423389,0.42533654,0.4219948,0.40296698,0.35546198,0.29964873,0.26850042,0.28144476,d35ad3a5-905b-4a44-9f49-b3a6834edf69
0.4117939,0.40589562,0.39663044,0.46344677,0.58312404,0.6016945,0.52673787,0.4639223,0.52719253,0.6073315,0.535423,0.41318968,13dd0141-556c-4205-8711-1110ec82e065
